Customer_Age,Customer_Tenure,Order_Value,Items,Payment_Method,Shipping_Distance,Previous_Orders,Failed_Payments,Account_Age,Discount_Used,Express_Shipping,Device_Type,Is_Fraud
18,8,46069,6,1,331,42,2,64,0,1,0,0
33,8,32146,7,2,993,95,5,90,0,0,1,1
56,6,5541,1,3,1359,39,2,2,0,0,0,0
22,12,11819,7,1,1136,10,0,36,0,1,1,0
39,5,5497,2,1,1770,80,1,3,1,0,1,0
46,8,34489,7,3,2762,13,3,54,1,0,2,1
20,3,18045,3,0,2883,1,1,21,1,1,0,1
29,3,22333,9,1,2187,38,5,108,0,0,2,0
43,2,17900,5,1,1803,62,3,67,1,0,1,0
33,5,4290,7,1,1808,62,0,9,0,0,1,0
68,3,37922,8,0,1190,17,5,12,0,1,2,1
54,3,1230,2,2,1438,96,5,72,0,1,1,0
39,6,14171,1,0,1193,93,4,115,1,0,2,0
46,8,20081,7,2,2817,78,1,37,1,1,0,1
31,2,44804,6,1,2172,92,2,85,0,1,1,0
45,4,2218,6,2,2930,89,3,37,1,1,1,1
22,11,763,2,2,761,0,1,104,0,1,2,0
64,7,15835,3,2,1773,16,3,67,1,0,1,0
66,1,19258,4,2,1122,53,1,115,0,0,0,0
47,1,31187,3,1,1043,38,2,56,1,1,0,0
63,12,22678,2,3,1148,47,3,105,1,1,0,0
69,13,19974,3,0,226,65,3,85,1,0,1,0
22,10,42631,6,2,1979,14,4,63,1,1,2,1
29,7,18007,9,1,2660,21,0,26,0,0,0,0
33,14,40921,4,1,2372,19,1,88,1,0,0,1
43,7,22887,6,1,1041,92,2,46,1,0,1,0
43,1,21805,1,1,2645,88,4,53,1,0,2,1
65,1,3945,6,2,1884,42,4,60,0,0,2,0
38,4,46364,3,0,1480,55,0,116,1,0,0,0
56,5,39169,9,1,541,23,2,98,1,0,2,0
53,5,44753,4,0,646,97,5,32,0,0,0,1
50,4,16582,7,0,990,42,1,91,0,1,1,0
47,8,35156,4,0,706,20,3,62,0,0,0,1
54,7,26190,6,3,631,47,0,47,0,1,1,0
40,9,20781,7,1,2927,65,3,61,1,1,0,1
27,7,32352,2,1,191,15,4,94,1,1,1,1
22,10,7896,6,1,1689,39,3,4,0,1,1,0
53,1,7363,8,0,855,20,1,2,0,1,2,0
51,13,12877,6,1,2539,51,5,23,0,0,0,0
69,14,41638,2,1,405,7,1,55,1,0,1,0
48,7,20443,4,0,2923,77,5,41,0,0,0,0
27,1,40253,1,1,2478,54,3,68,1,1,1,1
36,7,14962,7,2,520,85,3,37,0,0,0,0
49,10,41332,8,3,1670,81,0,11,1,1,2,0
18,8,37749,2,2,2941,57,5,36,1,0,0,1
22,11,48886,5,2,1408,4,1,100,0,1,0,0
62,9,15791,8,2,821,41,3,15,0,1,0,0
21,12,25128,8,0,2935,29,2,101,1,1,0,1
33,3,42235,5,1,435,94,0,67,0,0,1,0
41,4,31166,8,2,2111,8,0,112,0,1,2,0
33,4,33281,6,2,2182,94,0,30,1,0,1,1
19,12,18034,5,1,619,94,0,57,1,0,0,0
66,9,21010,4,0,425,40,5,62,0,1,0,0
45,13,47582,5,2,1552,50,5,87,0,1,1,1
49,7,7241,4,1,358,56,3,33,1,0,0,0
44,3,46050,1,1,1595,72,4,65,0,1,2,1
37,10,16325,3,3,1033,60,2,1,1,0,0,0
41,5,34814,8,2,1011,5,4,3,1,0,2,1
29,7,21687,7,2,197,25,4,9,1,0,0,0
67,8,33059,7,3,1141,73,3,32,1,0,2,1
52,1,49292,3,1,1034,5,0,77,1,1,1,0
50,12,14275,9,1,862,52,0,45,0,1,1,0
50,2,10151,6,2,2567,60,3,95,1,0,0,1
68,7,5992,8,2,349,32,3,57,1,1,0,0
60,11,3549,8,3,1659,44,5,21,1,1,1,0
54,13,41195,3,2,575,93,1,23,0,1,2,0
29,14,38777,4,2,1028,39,0,77,0,0,1,0
20,13,12493,6,0,1820,23,2,26,1,0,0,0
18,2,29290,2,3,2376,91,1,89,1,0,1,1
50,7,34809,7,1,1786,44,4,117,0,0,1,1
57,9,31633,2,2,2560,37,5,72,1,1,0,1
27,11,26241,5,1,931,28,5,104,1,0,0,0
60,2,37089,4,2,2178,78,0,30,1,0,0,1
61,7,24008,9,0,1948,7,3,115,0,1,1,0
46,4,39411,2,3,587,63,3,69,0,0,2,1
30,11,32422,7,3,484,86,3,24,0,0,1,1
29,13,14112,7,1,358,72,0,74,0,0,2,0
48,2,34989,7,0,385,50,5,83,0,0,2,1
63,13,17512,1,1,254,74,2,64,1,0,2,0
19,7,30714,8,0,835,5,3,35,0,1,0,1
68,13,44594,2,2,1191,46,5,22,1,1,0,1
67,5,24757,5,2,1737,48,0,39,0,0,0,0
52,1,5756,2,0,1704,75,4,55,1,1,2,0
40,5,9067,5,2,796,97,1,102,1,1,2,0
34,12,19522,7,3,469,84,0,7,0,1,2,0
43,12,15864,6,0,1884,31,0,62,0,0,1,0
25,3,15973,5,0,493,53,5,39,1,1,2,0
46,7,29049,4,1,920,35,3,20,1,1,0,0
43,6,43947,8,0,51,88,1,104,0,1,1,0
27,8,2371,8,1,2121,98,1,56,1,1,2,1
43,13,1707,1,0,2648,97,3,96,1,0,0,1
51,5,19623,2,3,52,18,2,66,1,0,2,0
68,2,48547,3,3,2173,36,0,15,1,1,0,1
58,9,49857,1,3,262,16,3,74,0,1,0,1
24,14,28090,3,1,1909,79,5,21,1,0,0,0
21,11,3765,8,1,1545,15,2,79,0,0,2,0
67,8,16408,4,2,2378,57,3,34,1,1,0,1
62,6,5952,7,1,241,43,4,35,1,1,2,0
28,13,5562,7,1,1309,67,2,115,0,1,0,0
46,10,31895,5,3,1863,48,5,5,1,1,2,1
53,7,4370,1,0,1626,93,2,56,0,1,1,0
42,9,48565,4,1,1323,50,1,83,1,0,0,0
38,7,24591,7,2,1229,97,0,7,0,0,2,0
53,3,36330,5,0,291,4,3,53,1,1,2,1
27,6,48342,2,1,2259,96,5,110,1,1,2,1
54,11,447,8,0,1390,57,5,44,1,0,0,0
26,13,49252,2,0,1814,45,3,58,1,1,1,1
41,11,32930,8,0,1488,54,0,106,1,0,0,0
52,7,1883,2,0,2767,72,5,42,0,1,0,0
66,2,28490,5,0,2370,16,5,100,1,1,1,1
52,3,8517,4,1,2406,11,0,18,1,0,1,1
65,4,6666,1,0,917,23,5,6,1,0,1,0
53,10,17526,8,0,2142,55,5,116,0,1,0,0
35,6,30850,3,2,711,54,5,4,0,0,1,1
66,1,10972,4,2,1887,75,1,69,0,0,1,0
56,9,28795,4,0,2217,78,0,14,1,0,1,1
49,5,48186,5,1,1321,15,4,41,0,1,0,1
41,13,1334,3,2,2039,86,1,47,1,1,1,1
40,12,34852,9,2,2564,81,2,97,0,0,0,0
49,14,28932,4,0,2146,21,0,53,1,1,1,1
54,7,18078,4,1,350,43,2,21,0,0,1,0
29,9,22741,6,3,736,94,1,13,0,0,2,0
66,9,27227,8,1,2627,42,5,66,1,0,2,1
30,1,34820,7,2,2889,78,4,15,1,0,0,1
40,1,18179,4,2,401,20,4,111,0,0,2,0
42,3,17438,4,2,751,7,0,80,0,1,2,0
52,6,3391,5,2,1475,48,4,99,1,1,2,0
58,2,8648,5,2,1499,99,5,45,0,1,0,0
47,10,47372,1,0,821,5,3,84,0,1,1,1
34,12,44655,8,0,1443,80,5,65,0,0,0,1
66,11,33836,5,0,2417,46,1,46,0,1,2,0
37,1,49493,3,2,1888,35,5,3,1,0,0,1
65,1,28122,3,0,1419,91,4,17,0,0,0,0
42,13,4334,4,2,2604,22,1,17,0,0,0,0
39,5,26820,7,1,1143,30,1,105,0,1,1,0
30,4,41206,5,3,1767,74,5,84,1,1,1,1
36,1,40217,1,1,1005,61,5,20,1,0,2,1
66,4,13468,5,3,966,83,3,4,1,1,1,0
53,3,48069,5,0,1015,95,5,75,1,1,2,1
29,2,48938,6,3,1214,80,5,15,1,0,1,1
58,9,8834,7,1,2019,56,0,57,0,1,2,0
36,14,41751,5,1,2037,69,1,45,0,1,0,0
29,11,33893,2,3,1646,64,3,27,0,1,2,1
26,1,12297,2,1,814,36,4,88,0,0,1,0
24,7,3459,4,0,1815,67,2,20,0,0,2,0
45,14,38125,1,1,2154,94,0,108,0,1,1,0
31,13,35819,7,3,2213,74,5,79,1,1,0,1
48,4,7489,1,0,638,16,2,6,1,1,0,0
69,5,47534,3,3,1024,6,3,18,1,1,1,1
36,10,15052,7,2,1510,51,1,86,0,1,2,0
64,5,29175,6,2,2039,34,3,49,1,1,0,1
33,1,19039,7,0,2379,1,0,85,1,0,2,1
22,6,47095,5,0,1394,39,0,24,1,1,0,0
52,13,15724,8,1,1144,36,4,81,1,0,0,0
29,9,1835,6,3,2347,56,3,11,0,1,2,0
42,2,24415,4,2,856,9,0,18,0,0,1,0
69,7,17522,1,1,1167,75,3,35,1,0,1,0
38,6,39237,2,2,2755,80,4,55,1,0,1,1
53,5,7227,6,1,1666,45,4,95,1,1,1,0
40,4,35780,4,1,1925,89,3,28,1,0,2,1
33,4,48332,3,2,1973,4,5,88,1,0,2,1
56,6,12706,7,1,1965,4,0,36,0,0,0,0
62,4,32843,7,2,1117,26,1,109,1,0,0,0
59,5,34110,2,0,447,4,5,24,1,1,0,1
56,13,15736,8,3,2528,60,1,33,0,0,2,0
31,6,25448,1,1,734,7,5,115,1,0,0,0
48,5,10208,7,2,1824,30,4,94,0,0,2,0
22,7,8198,1,2,2922,96,0,116,1,0,2,1
52,9,36280,3,3,522,20,4,37,1,0,2,1
40,10,18983,3,3,1707,98,4,13,1,1,0,0
46,7,44500,2,3,1399,20,4,16,0,0,1,1
60,7,46099,5,1,1125,50,4,112,1,1,2,1
28,4,48051,4,2,622,78,3,43,1,1,0,1
35,1,7260,6,1,759,99,3,73,0,0,0,0
64,14,20029,2,1,1859,58,0,50,1,1,1,0
29,8,17697,4,0,2292,1,5,111,1,1,2,1
26,4,11223,7,3,2071,29,0,13,1,0,2,1
27,1,49670,1,0,1378,57,2,71,1,0,0,0
61,5,28457,3,0,2514,91,1,35,0,0,2,0
34,14,5060,1,1,865,80,3,108,1,1,1,0
55,14,33656,2,1,2001,19,0,90,1,0,2,1
24,8,18355,9,2,1798,39,5,114,0,1,0,0
63,4,13450,5,0,2317,28,4,73,1,0,2,1
30,13,30981,4,3,2581,4,3,35,0,0,2,1
57,12,18509,4,0,2015,88,1,24,1,1,2,1
59,8,32735,8,2,2362,9,3,97,0,0,2,1
26,8,2546,3,0,2168,82,5,85,0,1,0,0
67,3,30757,4,0,1948,60,1,53,0,1,0,0
44,9,21307,2,0,1144,0,2,86,0,0,2,0
19,3,49051,6,2,710,46,0,39,0,1,0,0
22,1,8852,9,0,136,97,5,19,0,0,0,0
46,2,13540,4,1,936,56,1,44,0,0,0,0
54,6,44964,6,0,1,13,2,46,0,0,2,0
55,12,49791,4,1,77,24,5,45,1,1,2,1
36,10,6599,2,0,961,89,5,32,0,1,2,0
25,2,21239,6,1,1546,20,3,5,0,1,2,0
65,6,14867,7,0,2629,15,0,76,1,0,1,1
62,14,22443,4,3,2039,73,1,104,1,0,2,1
18,1,27812,7,1,2196,31,5,6,0,0,2,0
39,11,19773,8,3,574,44,5,82,1,1,2,0
69,13,29588,3,1,1549,63,1,7,0,1,1,0
34,1,26620,2,0,186,83,5,83,0,0,2,0
24,5,44205,5,2,1701,72,0,15,1,0,1,0
42,10,48687,2,0,522,59,5,106,1,1,1,1
62,13,15884,5,2,2210,97,3,73,0,1,2,0
21,11,38179,6,3,1950,94,3,20,1,1,2,1
53,9,44320,8,2,2244,18,4,112,1,1,1,1
23,14,20591,6,2,34,46,5,59,0,0,0,0
48,8,47442,4,2,1621,94,3,84,0,1,1,1
36,3,48820,3,2,1594,63,0,4,1,1,1,0
61,3,35368,2,3,1897,29,2,74,1,0,2,0
56,1,14818,1,2,2456,46,0,106,0,0,2,0
44,14,35697,2,0,1801,87,1,40,0,0,0,0
27,3,32915,2,1,1321,32,5,65,1,0,1,1
43,14,35232,5,1,1944,81,4,35,1,1,1,1
36,12,26932,9,0,537,20,4,88,0,0,0,0
56,12,31962,1,3,2084,94,2,44,1,1,0,1
20,12,12964,4,0,1288,62,5,7,0,1,1,0
62,13,22942,7,0,1406,41,1,22,1,1,1,0
30,11,8277,3,2,2162,60,3,23,1,0,0,1
67,1,46215,8,2,2653,42,3,65,1,0,2,1
45,8,40799,3,3,443,67,3,88,0,1,1,1
37,1,45709,8,3,1187,25,0,20,0,1,1,0
45,5,11944,2,1,38,32,3,32,1,0,1,0
25,9,8694,5,3,2140,32,1,95,1,0,1,1
58,7,13518,4,0,2679,48,4,97,0,1,0,0
56,4,34954,9,1,2720,83,0,36,1,0,0,1
18,11,23208,3,1,2149,40,3,18,0,0,0,0
20,9,10519,5,2,507,71,1,101,0,1,0,0
30,9,22639,9,2,2227,35,2,97,1,0,0,1
45,2,44470,6,1,2332,71,1,33,0,1,2,0
66,10,44050,2,2,355,94,4,69,0,0,2,1
42,10,12935,1,2,1928,21,1,82,1,1,2,0
50,11,17633,1,2,1559,46,1,9,1,1,2,0
55,12,49314,7,1,1974,82,0,42,1,0,0,0
23,6,29615,2,1,488,19,4,95,1,0,0,0
61,4,36021,7,1,1006,86,3,71,1,0,2,1
62,8,42068,1,0,279,23,4,79,1,1,0,1
49,12,22422,4,1,2592,42,2,110,1,0,0,1
62,11,10323,4,2,650,87,5,4,1,1,1,0
64,7,10373,5,1,2979,99,4,46,1,1,1,1
38,7,33619,1,0,355,72,0,103,0,0,2,0
33,11,24260,7,2,2243,15,3,72,0,1,0,0
38,10,8949,2,3,804,26,4,24,0,1,1,0
28,9,49952,2,1,2141,44,5,72,1,1,0,1
54,13,25756,8,1,2481,36,3,69,0,0,1,0
53,5,49088,9,3,558,12,0,23,1,0,2,0
52,6,10448,6,2,1051,50,1,107,0,0,0,0
36,1,18024,1,1,162,1,5,55,0,0,0,0
37,6,39035,1,0,2149,75,2,98,0,0,1,0
35,2,39232,7,2,699,96,4,15,1,0,2,1
64,6,2083,8,1,1974,86,3,51,1,0,1,0
58,9,24990,3,2,2206,58,4,50,0,0,2,0
66,8,14729,9,1,492,13,0,47,1,1,2,0
31,9,49156,4,3,1993,48,1,83,1,1,2,0
32,13,11373,4,1,2967,29,0,25,1,0,0,1
48,10,31839,3,2,1033,97,5,39,1,1,1,1
18,8,40516,8,1,1921,8,3,68,0,1,0,1
20,3,7994,9,1,824,78,4,46,0,0,0,0
33,8,46173,1,2,679,23,3,72,1,0,0,1
40,6,45793,2,1,1879,40,5,93,1,0,2,1
28,13,24443,1,1,786,59,5,119,1,0,2,0
29,6,43195,4,2,1834,88,0,106,0,0,2,0
27,6,31274,7,3,992,99,4,13,0,0,2,1
49,3,44279,7,0,111,31,3,38,1,0,2,1
33,10,7000,6,0,2889,46,4,36,0,1,2,0
25,1,49005,5,0,2251,20,2,37,1,0,0,1
55,12,3900,4,0,1784,41,0,42,1,1,2,0
29,14,35346,8,0,1089,69,0,109,1,1,1,0
41,4,42835,7,0,1739,88,2,115,1,0,2,0
45,10,43026,1,2,1185,1,1,107,1,0,0,0
25,12,7154,6,2,2462,30,5,95,0,1,1,0
45,6,38927,2,2,1669,55,3,19,0,0,0,1
53,11,42827,4,1,2738,29,1,37,0,1,0,0
43,12,44875,5,3,1729,62,4,89,0,1,1,1
25,10,41301,8,3,2314,14,3,101,0,1,2,1
67,2,29473,6,0,572,17,3,65,1,1,0,0
45,7,27625,2,0,205,31,5,85,0,1,0,0
45,7,39077,5,2,584,13,3,105,1,0,1,1
54,11,7215,5,3,2221,61,2,39,0,1,2,0
58,4,31207,6,1,308,81,0,105,0,1,1,0
53,4,30586,1,1,450,98,2,26,0,0,1,0
44,1,13168,8,2,62,51,2,42,0,1,0,0
34,13,18740,3,0,1484,21,2,62,0,0,2,0
26,2,32258,5,3,475,13,1,53,0,0,0,0
50,9,36236,7,1,1596,77,2,67,1,1,2,0
37,10,16228,3,0,2134,33,0,50,1,0,1,1
30,8,25042,6,3,1960,85,3,105,0,1,2,0
45,8,2927,5,1,1031,79,1,69,0,1,0,0
65,9,16090,7,0,2343,55,5,107,0,1,2,0
46,7,35355,3,1,2033,52,2,29,1,1,2,1
30,13,20087,2,0,2787,48,2,97,0,1,0,0
63,9,46215,4,0,1543,62,3,2,0,0,0,1
52,10,21001,3,0,1676,15,3,18,1,0,0,0
23,12,16377,4,3,526,79,5,60,0,1,1,0
35,2,1743,7,2,34,39,1,116,1,1,0,0
68,6,23829,5,0,2800,37,5,14,0,1,1,0
22,3,21187,4,0,1856,17,5,118,0,1,2,0
64,11,21918,6,1,2828,22,0,40,1,0,2,1
42,6,119,7,1,2686,47,1,64,0,1,0,0
19,3,33543,5,3,1058,81,3,30,0,1,1,1
27,8,49860,7,2,2843,45,0,29,1,0,1,1
47,11,49313,3,1,406,21,2,29,1,0,1,0
67,13,9557,7,3,1042,53,5,19,1,0,0,0
62,4,34022,3,3,2476,39,2,110,0,0,0,0
22,12,9920,6,3,2962,29,4,90,0,0,1,0
50,10,32850,8,0,293,54,3,110,0,1,2,1
18,6,42686,6,2,1927,55,4,58,1,1,2,1
35,9,36584,3,2,2628,41,1,118,1,1,0,1
49,2,38110,5,2,2096,41,1,116,1,1,0,1
64,2,37890,9,0,1892,61,5,40,0,0,1,1
66,7,22969,8,0,2132,81,0,9,1,0,1,1
28,2,34521,6,1,607,52,5,110,1,0,1,1
38,2,2602,9,1,2356,81,3,108,0,0,2,0
43,4,16765,2,1,2300,52,0,77,1,0,1,1
42,9,25700,9,3,1505,63,0,102,1,1,1,0
39,8,29494,6,2,180,0,1,31,1,1,0,0
44,2,14186,9,0,1334,78,1,78,0,1,0,0
66,8,36271,4,1,2474,68,5,95,1,0,1,1
30,4,34103,5,3,2048,26,3,15,0,1,0,1
50,2,13249,2,0,2087,16,1,34,1,1,1,1
51,11,30494,3,3,816,62,3,114,1,1,1,1
58,10,14496,1,3,2673,40,4,62,0,0,1,0
52,7,23424,4,3,376,57,5,74,1,0,0,0
18,6,47298,2,2,1953,56,2,57,1,0,1,0
38,14,17269,2,0,2089,95,5,21,0,1,0,0
65,10,46732,1,0,1694,37,4,103,1,1,2,1
23,5,48374,2,3,1742,89,1,54,0,0,2,0
45,11,44377,4,2,2095,65,2,89,0,1,0,0
34,1,26343,6,3,185,91,2,37,1,1,2,0
22,2,31116,7,1,72,44,5,40,0,1,2,1
48,8,3294,7,0,2617,22,5,20,0,1,2,0
22,1,32498,7,0,1775,19,0,109,1,0,1,0
55,3,4889,4,2,574,35,2,71,1,1,2,0
20,2,20259,5,0,2390,41,3,18,0,0,1,0
40,5,43506,3,0,569,21,1,105,0,0,0,0
54,4,5450,1,0,964,59,1,44,1,1,0,0
54,13,33401,8,2,1267,10,0,56,1,0,2,0
27,7,25077,7,3,2376,27,5,90,0,0,1,0
27,5,36531,9,0,2018,44,5,17,1,1,0,1
36,8,229,4,3,2006,21,0,42,0,0,0,0
34,4,45431,5,2,153,80,1,71,1,1,1,0
38,12,34726,5,3,1279,62,0,28,1,1,2,0
31,6,48603,7,1,729,30,2,21,1,1,0,0
26,4,27649,9,0,1448,10,2,37,1,1,2,0
63,2,12442,8,2,2280,35,3,23,1,1,2,1
18,1,36517,7,2,1553,77,5,111,0,0,1,1
68,14,11078,1,3,176,34,0,48,0,0,2,0
62,14,37728,6,0,2599,22,1,59,1,0,0,1
30,1,42280,9,2,2046,28,5,112,0,0,1,1
21,8,8933,7,1,2191,22,5,74,1,1,2,1
18,14,47003,1,3,2065,99,4,110,0,0,1,1
66,4,33591,9,1,249,15,1,52,1,0,1,0
57,5,29573,3,1,801,83,5,17,0,1,1,0
49,11,837,9,3,1000,88,4,38,1,1,2,0
51,8,29529,4,1,2194,18,4,1,0,0,1,0
45,12,46747,9,3,926,89,3,75,1,1,2,1
48,7,1399,8,3,2775,95,4,33,0,1,1,0
25,13,439,7,2,2213,62,2,95,1,0,2,1
56,8,33020,4,2,1135,49,2,44,1,0,1,0
43,13,42481,9,1,647,84,5,88,0,0,2,1
51,8,46623,4,1,2716,72,3,20,0,1,0,1
20,6,48850,1,1,354,42,1,47,0,0,0,0
67,10,19535,6,1,1298,18,1,69,1,0,1,0
29,2,33294,4,1,943,84,5,42,0,0,0,1
18,6,24609,3,2,1303,17,5,26,0,0,2,0
61,14,42195,5,1,526,5,1,49,0,0,0,0
22,1,44389,3,1,1559,34,1,106,0,0,2,0
47,1,1473,9,0,510,13,2,71,1,0,2,0
47,11,7182,6,3,1538,63,2,91,0,0,0,0
34,3,25632,3,3,178,8,3,18,1,1,0,0
65,3,42761,5,2,2377,34,3,102,1,1,2,1
64,11,18966,8,3,801,1,3,95,1,1,0,0
40,13,7693,8,1,2736,5,1,9,0,1,0,0
32,5,9595,6,3,1420,98,1,66,1,1,1,0
54,1,49622,5,2,938,24,2,118,1,0,2,0
38,10,7937,5,3,2021,72,2,60,0,0,1,0
31,6,11272,1,3,2783,49,0,108,1,0,2,1
19,7,18780,2,0,2345,94,0,37,0,1,0,0
28,10,30446,4,0,1975,6,5,47,0,1,2,1
68,12,43185,6,1,1519,62,1,109,1,0,0,0
56,13,23512,7,3,2670,27,5,29,0,1,1,0
55,11,22963,1,1,1259,1,2,98,1,0,2,0
51,3,30904,8,3,2957,64,1,63,1,0,1,1
55,4,11034,1,1,1243,58,5,15,1,1,2,0
67,10,30823,9,1,1241,23,5,110,0,0,1,1
51,11,20505,4,3,2754,61,4,9,0,1,0,0
35,10,18848,7,0,1699,98,0,80,0,0,2,0
47,14,5330,6,2,2676,70,3,66,0,0,1,0
32,12,46513,9,1,1864,37,1,1,1,1,0,0
44,10,22454,2,2,2721,92,4,9,1,1,0,1
68,14,9054,7,3,420,61,3,57,1,1,2,0
51,10,23239,5,1,653,64,5,56,0,1,2,0
69,10,45122,7,3,2872,50,4,20,1,0,2,1
55,3,17488,1,1,2761,93,2,110,1,0,1,1
50,1,39925,9,0,2915,51,2,2,1,0,0,1
41,8,36623,1,1,814,95,2,1,0,1,0,0
32,13,35714,5,1,868,73,5,74,0,0,2,1
47,10,35832,8,1,113,97,3,87,0,1,0,1
59,10,41746,1,3,2988,62,3,54,0,0,0,1
68,2,21121,7,0,174,10,2,19,0,1,2,0
34,1,27802,2,3,1011,47,5,18,0,0,0,0
22,14,45516,7,2,2122,53,3,24,1,0,0,1
46,8,35623,7,0,637,90,2,52,1,0,2,0
21,7,19216,9,1,1560,49,1,86,1,1,1,0
27,7,6573,6,1,32,73,2,20,1,1,2,0
34,4,47422,4,1,497,37,5,11,0,0,0,1
27,11,22835,7,2,2243,85,0,73,1,0,2,1
34,9,34561,7,2,528,87,1,79,0,0,2,0
37,6,11184,4,1,2489,7,5,60,0,1,0,0
41,2,44871,2,1,1513,5,2,16,1,0,0,0
22,14,28856,9,2,1521,67,0,13,0,0,1,0
51,1,17168,8,3,2772,68,2,53,0,1,1,0
23,1,29016,5,0,1644,5,1,6,1,0,0,0
19,9,3019,5,0,24,31,2,25,1,1,1,0
30,4,23650,1,2,2338,37,3,63,1,1,1,1
60,5,36624,9,2,2944,56,2,47,1,0,2,1
60,3,3383,8,3,2356,83,1,15,1,0,2,1
65,4,4791,5,1,304,99,4,54,1,1,1,0
28,12,23312,6,2,631,63,2,82,1,0,2,0
68,8,40218,8,3,1717,53,3,43,0,1,2,1
64,13,28702,6,2,2999,13,1,97,0,1,0,0
40,4,17640,4,1,38,63,0,14,1,0,1,0
33,9,35929,3,2,2434,49,4,34,0,0,1,1
48,9,6019,7,1,745,46,5,2,0,0,0,0
28,6,22377,2,3,1605,53,2,20,0,1,0,0
33,2,17776,7,0,82,18,1,106,1,0,0,0
25,12,42944,1,3,1142,74,3,16,0,1,2,1
21,10,9852,5,0,1845,38,3,67,0,1,0,0
57,11,16112,9,3,50,64,1,110,1,1,0,0
21,7,9275,1,0,2717,98,3,30,0,1,0,0
42,9,40770,8,3,2122,82,5,87,1,0,0,1
20,6,2167,9,1,2743,59,4,103,0,1,2,0
49,3,31578,9,0,1130,32,0,51,0,1,1,0
20,14,26539,8,0,1623,31,3,115,0,1,0,0
44,7,34847,4,1,2732,35,3,87,0,0,0,1
46,5,29910,7,1,1788,23,0,115,0,1,1,0
49,1,18402,1,0,2404,42,4,3,1,0,1,1
67,3,800,7,0,1680,70,4,77,0,0,0,0
68,5,36914,6,0,1014,70,4,51,1,1,0,1
36,7,34941,5,2,2233,45,5,46,1,1,1,1
38,3,44813,1,3,154,46,3,40,1,0,0,1
22,6,49646,8,1,2902,68,3,29,1,1,2,1
35,5,3148,1,1,2166,13,4,23,0,1,0,0
45,13,33390,1,3,2315,44,3,104,1,0,0,1
59,1,11201,3,1,2885,51,2,17,1,0,2,1
39,10,29878,8,1,2303,89,3,85,0,0,1,0
38,6,27525,8,0,171,49,5,93,0,0,1,0
23,14,41609,7,1,617,64,4,101,1,1,1,1
18,8,17952,5,2,548,76,1,69,1,0,0,0
22,13,24600,8,2,1209,63,4,85,0,0,1,0
58,13,12774,2,0,1926,22,1,66,1,1,2,0
29,1,23295,8,0,2750,83,3,118,1,0,2,1
43,2,24471,2,1,2715,70,3,23,1,1,0,1
63,14,33153,5,0,2941,69,5,75,1,0,1,1
51,4,12057,4,0,2458,58,1,79,0,0,1,0
66,12,7208,1,3,2787,72,4,23,0,1,2,0
31,2,47858,5,0,1612,91,0,7,0,1,1,0
43,11,17929,7,2,146,73,0,43,1,0,2,0
62,9,5937,1,1,2538,53,4,62,0,0,0,0
44,10,15132,2,0,262,98,3,34,0,0,2,0
26,8,34334,9,3,1150,70,1,102,1,0,1,0
43,8,26452,5,1,1628,88,1,105,1,0,2,0
64,4,30315,7,1,345,93,4,113,1,1,1,1
39,5,9206,2,1,1999,25,4,51,1,0,0,0
64,4,41347,7,3,2927,43,2,44,0,1,2,0
47,13,28866,7,2,1132,75,5,70,1,0,0,0
60,9,43148,7,3,1993,12,1,80,1,1,0,0
65,13,38800,5,3,1581,53,5,55,0,0,2,1
34,2,10096,9,1,514,39,2,66,0,1,2,0
43,13,1278,2,3,945,3,3,96,0,0,2,0
53,11,35419,4,1,713,52,1,58,0,0,0,0
18,8,16125,2,0,215,0,5,43,1,1,2,0
25,2,9880,8,0,1651,5,4,111,0,1,1,0
66,1,22806,1,3,1343,54,4,61,0,0,1,0
52,10,43016,9,2,604,65,3,38,0,1,1,1
69,3,10067,5,1,2886,90,5,28,0,1,1,0
32,9,30956,3,3,772,17,5,57,0,0,0,1
64,12,37730,4,3,670,28,0,41,0,1,0,0
39,3,9279,1,2,1081,52,2,73,1,1,0,0
31,9,38723,3,1,559,32,4,89,1,0,1,1
43,7,17687,8,3,1426,2,5,50,0,1,0,0
45,13,23833,2,2,2270,19,1,90,0,0,0,0
40,10,22870,2,1,475,3,5,109,0,0,1,0
31,1,33987,9,0,1132,81,1,90,1,1,2,0
41,10,4075,5,2,863,7,1,61,0,1,0,0
19,5,13019,5,3,812,85,3,119,0,1,0,0
62,9,9702,1,0,2228,85,0,69,0,1,2,0
43,12,45563,6,1,177,82,2,63,0,1,0,0
31,3,34160,8,2,487,27,1,81,0,0,1,0
68,9,42254,6,0,2462,65,1,26,1,1,2,1
24,5,10240,7,0,692,72,4,119,0,1,0,0
20,9,21270,4,3,2623,98,0,26,1,0,0,1
64,10,28930,2,0,268,85,4,117,0,1,0,0
40,6,44640,1,3,785,25,3,107,0,1,0,1
63,9,6690,6,1,2972,33,3,73,1,0,1,1
60,7,46845,9,3,2436,70,2,23,1,1,2,1
64,7,30709,5,2,2402,93,3,52,0,0,1,1
62,8,17501,2,0,814,48,2,88,0,1,1,0
35,7,27829,1,1,2317,88,4,105,1,1,0,1
55,12,38044,3,3,1270,48,1,73,1,1,0,0
52,9,45267,4,3,1202,72,1,74,1,0,0,0
